R.A.,Dec.,Model-predicted confidence,Anomaly score,Flag
255.598481 ,35.256684 ,0.6524 ,0.0312 ,0
21.420102 ,14.637264 ,0.6524 ,0.0292 ,0
177.478361 ,27.091247 ,0.6524 ,0.0577 ,0
120.697844 ,29.749299 ,0.6524 ,0.0972 ,0
352.086440 ,-9.319005 ,0.6523 ,0.3055 ,0
237.847355 ,22.380789 ,0.6523 ,0.4897 ,0
264.975482 ,26.052133 ,0.6523 ,0.1755 ,0
15.446986 ,9.219887 ,0.6523 ,0.0645 ,0
253.276600 ,46.423723 ,0.6523 ,0.0316 ,0
154.710467 ,46.122968 ,0.6523 ,0.0507 ,0
26.995440 ,-0.701920 ,0.6523 ,0.1358 ,0
148.728294 ,17.758354 ,0.6523 ,0.2721 ,0
135.097115 ,34.436095 ,0.6523 ,0.0409 ,0
340.186036 ,24.202122 ,0.6523 ,0.2269 ,0
6.275680 ,7.998918 ,0.6523 ,0.1006 ,0
176.556742 ,45.116936 ,0.6523 ,0.1262 ,0
234.213647 ,27.930224 ,0.6523 ,0.1092 ,0
113.763595 ,42.787417 ,0.6523 ,0.0524 ,0
262.602721 ,71.187624 ,0.6523 ,0.0695 ,0
52.132757 ,0.339708 ,0.6523 ,0.1269 ,0
116.082917 ,32.810634 ,0.6523 ,0.1467 ,0
166.802548 ,25.052663 ,0.6523 ,0.0529 ,0
28.725109 ,0.395921 ,0.6523 ,0.0336 ,0
69.800213 ,-0.558194 ,0.6523 ,0.0287 ,0
180.724166 ,48.119136 ,0.6523 ,0.0208 ,0
241.692496 ,20.507353 ,0.6523 ,0.0373 ,0
239.346928 ,17.074009 ,0.6523 ,0.0418 ,0
173.654256 ,54.891326 ,0.6523 ,0.1999 ,0
158.927182 ,14.775881 ,0.6523 ,0.0366 ,0
157.498164 ,40.931896 ,0.6523 ,0.0768 ,0
225.154738 ,1.676905 ,0.6523 ,0.0260 ,0
185.185460 ,2.777032 ,0.6523 ,0.0611 ,0
238.542836 ,31.100043 ,0.6523 ,0.1524 ,0
348.556570 ,31.449796 ,0.6523 ,0.0947 ,0
206.081120 ,18.786345 ,0.6523 ,0.0368 ,0
122.826608 ,16.349993 ,0.6523 ,0.0441 ,0
188.304796 ,26.781936 ,0.6523 ,0.0252 ,0
117.070118 ,27.341371 ,0.6523 ,0.0569 ,0
167.864137 ,44.706830 ,0.6523 ,0.0302 ,0
139.924028 ,13.392802 ,0.6523 ,0.0317 ,0
137.223553 ,12.644688 ,0.6523 ,0.1947 ,0
236.848959 ,46.742102 ,0.6523 ,0.0234 ,0
259.197625 ,24.243570 ,0.6523 ,0.1264 ,0
328.562028 ,27.458662 ,0.6523 ,0.2850 ,0
358.452670 ,6.733279 ,0.6523 ,0.8360 ,0
167.698991 ,43.280329 ,0.6523 ,0.0458 ,0
126.947566 ,17.631261 ,0.6522 ,0.1269 ,0
198.404525 ,47.809108 ,0.6522 ,0.1822 ,0
21.754917 ,-9.398398 ,0.6522 ,0.2571 ,0
275.648294 ,64.762261 ,0.6522 ,0.2124 ,0
145.604581 ,53.938629 ,0.6522 ,0.0629 ,0
192.877214 ,-21.109263 ,0.6522 ,0.2396 ,0
166.492454 ,63.854532 ,0.6522 ,0.1265 ,0
156.664921 ,23.952729 ,0.6522 ,0.0347 ,0
10.860282 ,35.821698 ,0.6522 ,0.2077 ,0
225.990098 ,53.067572 ,0.6522 ,0.0271 ,0
263.477745 ,35.226017 ,0.6522 ,0.0273 ,0
255.836288 ,36.884336 ,0.6522 ,0.0336 ,0
40.507783 ,-6.499284 ,0.6522 ,0.0378 ,0
253.049411 ,21.363401 ,0.6522 ,0.0412 ,0
259.367894 ,30.695295 ,0.6522 ,0.0466 ,0
186.756069 ,48.827763 ,0.6522 ,0.1117 ,0
164.840652 ,26.960735 ,0.6522 ,0.0443 ,0
119.132680 ,24.419634 ,0.6522 ,0.0581 ,0
181.799873 ,34.112802 ,0.6522 ,0.0636 ,0
130.695691 ,32.447503 ,0.6522 ,0.0353 ,0
142.215327 ,23.722069 ,0.6522 ,0.0489 ,0
210.152415 ,39.160976 ,0.6522 ,0.1723 ,0
158.242283 ,-0.232869 ,0.6522 ,0.2147 ,0
29.620739 ,-0.374668 ,0.6522 ,0.0329 ,0
147.037777 ,37.039879 ,0.6522 ,0.0819 ,0
123.790892 ,18.794714 ,0.6522 ,0.0710 ,0
129.080605 ,23.819089 ,0.6522 ,0.0367 ,0
204.293161 ,53.209787 ,0.6522 ,0.1283 ,0
337.696114 ,-0.176663 ,0.6522 ,0.0322 ,0
210.444066 ,33.548519 ,0.6522 ,0.0418 ,0
126.787682 ,8.279748 ,0.6522 ,0.0366 ,0
331.981090 ,-0.560317 ,0.6522 ,0.1319 ,0
341.123200 ,-0.026743 ,0.6522 ,0.0274 ,0
114.347976 ,66.256038 ,0.6522 ,0.0273 ,0
49.642814 ,40.074472 ,0.6522 ,0.2711 ,0
17.677242 ,0.934322 ,0.6522 ,0.4639 ,0
253.644578 ,26.396309 ,0.6522 ,0.1185 ,0
30.845719 ,31.104278 ,0.6522 ,0.0792 ,0
30.969347 ,0.625496 ,0.6522 ,0.1528 ,0
138.998277 ,-2.398482 ,0.6521 ,0.0840 ,0
160.156703 ,34.632686 ,0.6521 ,0.0430 ,0
145.123635 ,12.677010 ,0.6521 ,0.0486 ,0
215.040011 ,54.742998 ,0.6521 ,0.0369 ,0
38.044354 ,-0.473841 ,0.6521 ,0.0443 ,0
328.330224 ,-6.286654 ,0.6521 ,0.0732 ,0
246.182418 ,33.600305 ,0.6521 ,0.0826 ,0
127.657675 ,50.491491 ,0.6521 ,0.2088 ,0
256.239069 ,33.239288 ,0.6521 ,0.1166 ,0
159.103474 ,-0.059712 ,0.6521 ,0.0601 ,0
243.674322 ,31.730401 ,0.6521 ,0.3760 ,0
202.331632 ,6.187500 ,0.6521 ,0.0234 ,0
19.352801 ,33.777564 ,0.6521 ,0.2469 ,0
3.859768 ,0.767410 ,0.6521 ,0.0306 ,0
173.925374 ,-1.879705 ,0.6521 ,0.0903 ,0
167.987463 ,-14.727410 ,0.6521 ,0.1679 ,0
2.765850 ,21.400603 ,0.6521 ,0.1173 ,0
206.856641 ,35.549570 ,0.6521 ,0.0251 ,0
231.538100 ,5.385215 ,0.6521 ,0.1067 ,0
114.778086 ,33.549237 ,0.6521 ,0.0769 ,0
318.241374 ,-1.466685 ,0.6521 ,0.0395 ,0
119.951935 ,10.638151 ,0.6521 ,0.2867 ,0
181.027121 ,38.658336 ,0.6521 ,0.2063 ,0
261.592057 ,38.932841 ,0.6521 ,0.0386 ,0
112.700646 ,23.836238 ,0.6521 ,0.0703 ,0
37.561925 ,1.205147 ,0.6521 ,0.0288 ,0
15.411947 ,22.457286 ,0.6521 ,0.0504 ,0
125.207087 ,38.803427 ,0.6521 ,0.0367 ,0
196.353640 ,19.983343 ,0.6521 ,0.0298 ,0
73.410720 ,-4.728937 ,0.6521 ,0.0777 ,0
121.301666 ,-7.684064 ,0.6521 ,0.2055 ,0
221.391193 ,29.590991 ,0.6521 ,0.0272 ,0
179.482090 ,-3.460480 ,0.6521 ,0.0632 ,0
225.404331 ,35.616801 ,0.6521 ,0.1791 ,0
183.611103 ,6.999872 ,0.6521 ,0.2695 ,0
193.425104 ,-0.302049 ,0.6521 ,0.0454 ,0
219.999396 ,9.431062 ,0.6521 ,0.0327 ,0
225.016559 ,5.293756 ,0.6521 ,0.1083 ,0
31.719535 ,-0.754557 ,0.6521 ,0.0570 ,0
322.372103 ,10.094214 ,0.6521 ,0.1898 ,0
204.767303 ,51.092206 ,0.6521 ,0.0297 ,0
329.214508 ,25.085493 ,0.6520 ,0.0495 ,0
117.069829 ,67.201994 ,0.6520 ,2.4203 ,0
277.689323 ,65.135652 ,0.6520 ,0.0320 ,0
331.903552 ,-6.663422 ,0.6520 ,0.3056 ,0
255.601560 ,32.881186 ,0.6520 ,0.0758 ,0
139.910723 ,4.325627 ,0.6520 ,0.4913 ,0
155.033301 ,16.012835 ,0.6520 ,0.0483 ,0
38.918056 ,2.628855 ,0.6520 ,0.0276 ,0
171.136772 ,20.445105 ,0.6520 ,0.0742 ,0
8.122217 ,1.085188 ,0.6520 ,0.0382 ,0
159.798644 ,43.960931 ,0.6520 ,0.0739 ,0
232.365211 ,3.260430 ,0.6520 ,0.0777 ,0
125.437963 ,39.193519 ,0.6520 ,0.0339 ,0
122.873938 ,48.138519 ,0.6520 ,0.0336 ,0
24.771566 ,-2.001998 ,0.6520 ,0.0901 ,0
348.615076 ,20.989479 ,0.6520 ,0.0750 ,0
248.218945 ,63.605867 ,0.6520 ,0.0800 ,0
75.299688 ,0.088559 ,0.6520 ,0.0893 ,0
333.382136 ,9.494651 ,0.6520 ,0.7346 ,0
249.550939 ,11.903962 ,0.6520 ,0.1546 ,0
0.652608 ,35.507543 ,0.6520 ,0.1663 ,0
353.243029 ,-10.715089 ,0.6520 ,0.0598 ,0
320.905730 ,9.082558 ,0.6520 ,0.0834 ,0
190.537858 ,22.623193 ,0.6520 ,0.0375 ,0
122.981605 ,4.076370 ,0.6520 ,0.2486 ,0
205.464796 ,2.425742 ,0.6519 ,0.0232 ,0
42.373753 ,20.587543 ,0.6519 ,0.0718 ,0
220.569021 ,48.368791 ,0.6519 ,0.0567 ,0
176.862194 ,18.363646 ,0.6519 ,0.0253 ,0
171.921471 ,37.963190 ,0.6519 ,1.4274 ,0
171.834160 ,21.009754 ,0.6519 ,0.0379 ,0
221.082254 ,16.199815 ,0.6519 ,0.0567 ,0
246.157083 ,56.871408 ,0.6519 ,0.0657 ,0
22.688875 ,-2.076450 ,0.6519 ,0.1622 ,0
180.476571 ,28.476307 ,0.6519 ,0.0383 ,0
181.302112 ,10.640348 ,0.6519 ,0.4487 ,0
341.542968 ,11.613350 ,0.6519 ,0.2834 ,0
228.343204 ,55.924151 ,0.6519 ,0.1320 ,0
354.167394 ,-0.142227 ,0.6519 ,0.0256 ,0
48.934443 ,18.898428 ,0.6519 ,0.0269 ,0
19.354714 ,32.920545 ,0.6519 ,0.1424 ,0
244.587817 ,44.626386 ,0.6519 ,0.3315 ,0
204.058587 ,12.105481 ,0.6519 ,0.0380 ,0
222.988994 ,63.228504 ,0.6519 ,0.0610 ,0
261.510652 ,28.248705 ,0.6519 ,0.4127 ,0
353.787558 ,5.205869 ,0.6519 ,0.3440 ,0
171.752038 ,41.000251 ,0.6519 ,0.0413 ,0
235.480686 ,59.345126 ,0.6519 ,0.0747 ,0
155.333469 ,40.719427 ,0.6519 ,0.0289 ,0
208.980959 ,13.145790 ,0.6519 ,0.0651 ,0
264.202000 ,33.215240 ,0.6519 ,0.0475 ,0
141.651821 ,13.967991 ,0.6519 ,0.2818 ,0
213.053501 ,16.867281 ,0.6519 ,0.1250 ,0
34.368112 ,21.847225 ,0.6519 ,0.0252 ,0
233.168425 ,26.099862 ,0.6519 ,0.4022 ,0
28.957774 ,14.895040 ,0.6519 ,0.1323 ,0
134.614919 ,46.728318 ,0.6519 ,0.2879 ,0
169.864640 ,61.054374 ,0.6519 ,0.3601 ,0
195.959396 ,51.770395 ,0.6519 ,0.0405 ,0
199.334839 ,6.014382 ,0.6519 ,0.0217 ,0
205.648764 ,61.562987 ,0.6518 ,0.0431 ,0
10.344714 ,-20.153078 ,0.6518 ,0.3904 ,0
165.097628 ,32.786869 ,0.6518 ,0.0376 ,0
162.712063 ,39.772275 ,0.6518 ,0.0216 ,0
3.214229 ,34.886479 ,0.6518 ,0.3791 ,0
121.507626 ,9.916984 ,0.6518 ,0.0869 ,0
166.163983 ,24.645028 ,0.6518 ,0.0263 ,0
336.952213 ,22.744561 ,0.6518 ,0.0739 ,0
124.300410 ,35.586779 ,0.6518 ,0.0353 ,0
117.006098 ,28.534841 ,0.6518 ,0.2444 ,0
117.447086 ,44.749686 ,0.6518 ,0.1495 ,0
227.978239 ,4.819026 ,0.6518 ,0.2780 ,0
21.488233 ,19.975003 ,0.6518 ,0.0990 ,0
129.899684 ,43.858749 ,0.6518 ,0.0388 ,0
222.564326 ,17.820651 ,0.6518 ,0.0444 ,0
241.139354 ,13.823174 ,0.6518 ,0.0571 ,0
156.412196 ,37.678774 ,0.6518 ,0.0219 ,0
30.505941 ,0.173824 ,0.6518 ,0.0271 ,0
135.591901 ,35.536213 ,0.6518 ,0.0447 ,0
25.502165 ,9.140660 ,0.6518 ,0.0788 ,0
216.995624 ,33.311991 ,0.6518 ,0.1006 ,0
147.337153 ,56.166448 ,0.6518 ,0.0250 ,0
161.273872 ,22.738584 ,0.6518 ,0.0467 ,0
158.790147 ,47.273004 ,0.6518 ,0.0796 ,0
115.289306 ,65.617232 ,0.6518 ,0.0582 ,0
152.070300 ,32.389259 ,0.6518 ,0.2073 ,0
268.671479 ,44.228357 ,0.6518 ,0.0282 ,0
139.756163 ,2.702500 ,0.6518 ,0.1524 ,0
170.399433 ,21.447888 ,0.6518 ,0.0510 ,0
198.943535 ,25.259320 ,0.6518 ,0.0638 ,0
160.426519 ,6.195916 ,0.6518 ,0.3386 ,0
27.164625 ,-15.962472 ,0.6518 ,0.0258 ,0
201.757739 ,13.707102 ,0.6518 ,0.0308 ,0
188.884862 ,39.745522 ,0.6518 ,0.0714 ,0
175.840050 ,32.609619 ,0.6518 ,0.0369 ,0
268.033484 ,16.325526 ,0.6518 ,0.1221 ,0
343.459790 ,31.531083 ,0.6518 ,0.0526 ,0
39.639409 ,0.286223 ,0.6518 ,0.0606 ,0
6.646710 ,6.733023 ,0.6518 ,0.0965 ,0
353.371550 ,-8.606354 ,0.6518 ,0.0719 ,0
124.428794 ,48.165036 ,0.6518 ,0.0854 ,0
347.847884 ,23.477698 ,0.6518 ,0.0367 ,0
359.530934 ,1.083910 ,0.6518 ,0.0623 ,0
16.056708 ,-0.933971 ,0.6518 ,0.0287 ,0
149.187940 ,57.835284 ,0.6517 ,0.0494 ,0
228.867967 ,34.574471 ,0.6517 ,0.0688 ,0
344.028699 ,-2.287257 ,0.6517 ,0.1049 ,0
32.271029 ,-7.680943 ,0.6517 ,0.0494 ,0
124.460916 ,52.161666 ,0.6517 ,0.0729 ,0
182.276240 ,19.300209 ,0.6517 ,0.0602 ,0
238.490337 ,24.347085 ,0.6517 ,0.0290 ,0
45.721544 ,0.715707 ,0.6517 ,0.0453 ,0
201.422897 ,30.178065 ,0.6517 ,0.0310 ,0
130.888277 ,43.291397 ,0.6517 ,0.0718 ,0
334.353149 ,15.217113 ,0.6517 ,0.4375 ,0
127.763391 ,34.642330 ,0.6517 ,0.4204 ,0
31.440406 ,-0.521348 ,0.6517 ,0.0443 ,0
22.506935 ,0.835259 ,0.6517 ,0.2553 ,0
186.732305 ,46.145433 ,0.6517 ,0.0902 ,0
8.955798 ,-5.739002 ,0.6517 ,0.0494 ,0
209.104272 ,10.871009 ,0.6517 ,0.0708 ,0
194.976553 ,52.732738 ,0.6517 ,0.1885 ,0
231.343819 ,17.163531 ,0.6517 ,0.2364 ,0
37.795226 ,22.183327 ,0.6517 ,0.1448 ,0
42.676846 ,-1.651569 ,0.6517 ,0.1327 ,0
349.693947 ,19.244596 ,0.6517 ,0.0458 ,0
174.801197 ,1.157892 ,0.6517 ,0.2765 ,0
258.960072 ,37.825020 ,0.6517 ,0.0377 ,0
359.010351 ,0.392481 ,0.6517 ,0.0310 ,0
267.659108 ,56.208546 ,0.6517 ,0.0251 ,0
13.214729 ,23.266538 ,0.6517 ,0.3639 ,0
69.353185 ,0.004730 ,0.6517 ,0.1423 ,0
257.762042 ,20.178392 ,0.6517 ,0.0319 ,0
116.694479 ,15.986081 ,0.6517 ,0.0599 ,0
289.675283 ,39.014959 ,0.6517 ,0.1968 ,0
191.296009 ,1.232516 ,0.6517 ,0.0326 ,0
240.198611 ,45.425826 ,0.6517 ,0.0709 ,0
0.519689 ,13.895665 ,0.6517 ,0.0421 ,0
359.685362 ,35.112895 ,0.6517 ,0.1656 ,0
185.295441 ,-0.506980 ,0.6517 ,0.0590 ,0
178.456944 ,64.964236 ,0.6517 ,0.0555 ,0
241.568635 ,36.824465 ,0.6517 ,0.0328 ,0
162.578633 ,40.004639 ,0.6517 ,0.0467 ,0
121.114232 ,34.702044 ,0.6517 ,0.0340 ,0
13.744004 ,0.324455 ,0.6517 ,0.0279 ,0
72.249999 ,59.205901 ,0.6516 ,0.0645 ,0
241.942785 ,37.249565 ,0.6516 ,0.0451 ,0
245.344556 ,28.972834 ,0.6516 ,0.3200 ,0
175.709513 ,18.342710 ,0.6516 ,0.0968 ,0
165.514838 ,62.791410 ,0.6516 ,0.0433 ,0
29.664488 ,-0.221759 ,0.6516 ,0.0349 ,0
199.300871 ,43.680747 ,0.6516 ,0.1342 ,0
22.568787 ,-8.591499 ,0.6516 ,0.0574 ,0
168.530822 ,40.570795 ,0.6516 ,0.0986 ,0
203.663830 ,54.230084 ,0.6516 ,0.1724 ,0
1.950443 ,26.137283 ,0.6516 ,0.0329 ,0
315.108133 ,-6.674225 ,0.6516 ,0.0613 ,0
153.110808 ,6.168216 ,0.6516 ,0.0560 ,0
156.545333 ,56.366034 ,0.6516 ,0.0197 ,0
190.889588 ,1.333949 ,0.6516 ,0.1098 ,0
57.920659 ,16.426975 ,0.6516 ,0.0263 ,0
150.725471 ,53.712924 ,0.6516 ,0.0847 ,0
183.647196 ,6.771937 ,0.6516 ,0.0446 ,0
115.195161 ,48.888909 ,0.6516 ,0.0563 ,0
127.522195 ,0.674558 ,0.6516 ,0.2294 ,0
324.029331 ,-0.614395 ,0.6516 ,0.0510 ,0
150.405249 ,17.753648 ,0.6516 ,0.0419 ,0
332.308686 ,16.241534 ,0.6516 ,0.2659 ,0
25.696804 ,13.068890 ,0.6516 ,0.0291 ,0
355.402797 ,2.332178 ,0.6516 ,0.0481 ,0
226.053392 ,20.227791 ,0.6516 ,0.0260 ,0
123.240436 ,40.118871 ,0.6516 ,0.1069 ,0
247.619425 ,40.125456 ,0.6516 ,0.0356 ,0
343.784049 ,26.539905 ,0.6516 ,0.2908 ,0
15.331902 ,-9.758520 ,0.6516 ,0.0348 ,0
6.693840 ,26.370273 ,0.6516 ,0.0281 ,0
166.178514 ,-1.045811 ,0.6516 ,0.0489 ,0
233.025649 ,58.849728 ,0.6516 ,0.0438 ,0
223.819542 ,7.809555 ,0.6516 ,0.2274 ,0
33.916647 ,-7.295293 ,0.6516 ,0.0316 ,0
117.570504 ,39.453986 ,0.6516 ,0.2464 ,0
248.181047 ,14.525166 ,0.6515 ,0.0577 ,0
10.553952 ,-3.168018 ,0.6515 ,0.3201 ,0
186.727122 ,43.327584 ,0.6515 ,0.0325 ,0
237.536347 ,34.725390 ,0.6515 ,0.0489 ,0
183.667380 ,52.529876 ,0.6515 ,0.0308 ,0
218.905167 ,55.837922 ,0.6515 ,0.0380 ,0
354.279131 ,-5.725518 ,0.6515 ,0.3804 ,0
251.598985 ,36.605198 ,0.6515 ,0.0655 ,0
188.796117 ,11.056530 ,0.6515 ,0.0267 ,0
173.196628 ,44.324401 ,0.6515 ,0.0676 ,0
345.545672 ,-0.643451 ,0.6515 ,0.0808 ,0
185.278130 ,25.809916 ,0.6515 ,0.1574 ,0
132.853909 ,29.733617 ,0.6515 ,0.0221 ,0
148.952732 ,41.949371 ,0.6515 ,0.0307 ,0
199.410656 ,-2.489718 ,0.6515 ,0.0212 ,0
246.256971 ,9.831748 ,0.6515 ,0.6723 ,0
191.697844 ,-8.981692 ,0.6515 ,0.0605 ,0
14.095082 ,1.094182 ,0.6515 ,0.0469 ,0
38.149104 ,0.223357 ,0.6515 ,0.1675 ,0
17.223298 ,42.435613 ,0.6515 ,0.0704 ,0
153.554944 ,50.927524 ,0.6515 ,0.0183 ,0
192.843339 ,36.545622 ,0.6515 ,0.0671 ,0
6.075303 ,-1.143556 ,0.6515 ,0.0547 ,0
111.396653 ,30.600316 ,0.6515 ,0.3559 ,0
133.335602 ,52.266333 ,0.6515 ,0.0342 ,0
28.553002 ,-19.616670 ,0.6515 ,0.0245 ,0
250.156241 ,47.234290 ,0.6515 ,0.0836 ,0
143.584412 ,19.722079 ,0.6515 ,0.0267 ,0
334.295454 ,2.688489 ,0.6515 ,0.0293 ,0
217.816912 ,0.483249 ,0.6515 ,0.1564 ,0
318.128673 ,8.886203 ,0.6515 ,0.8819 ,0
138.015030 ,13.529836 ,0.6515 ,0.0405 ,0
244.674707 ,23.953095 ,0.6515 ,0.2391 ,0
321.183636 ,3.290194 ,0.6515 ,0.0827 ,0
353.684204 ,-5.297703 ,0.6515 ,0.0804 ,0
16.873329 ,0.705731 ,0.6515 ,0.0283 ,0
15.703918 ,20.823650 ,0.6515 ,0.0434 ,0
339.964184 ,-1.030730 ,0.6515 ,0.0848 ,0
342.943425 ,31.521468 ,0.6514 ,0.0802 ,0
23.939677 ,31.020138 ,0.6514 ,0.0301 ,0
241.771556 ,33.183792 ,0.6514 ,0.0311 ,0
170.097066 ,-9.588646 ,0.6514 ,0.9942 ,0
238.979674 ,0.839138 ,0.6514 ,0.1201 ,0
16.186460 ,-5.506404 ,0.6514 ,0.1110 ,0
36.511878 ,-1.009649 ,0.6514 ,0.0506 ,0
217.419236 ,26.638976 ,0.6514 ,0.0426 ,0
25.820025 ,-3.946483 ,0.6514 ,0.0331 ,0
146.813827 ,55.044840 ,0.6514 ,0.0278 ,0
8.721067 ,5.624346 ,0.6514 ,0.0505 ,0
329.480515 ,5.196906 ,0.6514 ,0.0578 ,0
168.922657 ,44.380311 ,0.6514 ,0.1340 ,0
305.928017 ,-1.157120 ,0.6514 ,0.1370 ,0
117.446726 ,27.866860 ,0.6514 ,0.0313 ,0
174.997632 ,17.504332 ,0.6514 ,0.0413 ,0
341.936322 ,28.375593 ,0.6514 ,0.1308 ,0
15.262679 ,1.040003 ,0.6514 ,0.0268 ,0
211.139130 ,30.003304 ,0.6514 ,0.0582 ,0
213.584980 ,26.461479 ,0.6514 ,0.0498 ,0
208.675575 ,45.620002 ,0.6514 ,0.0268 ,0
358.578282 ,8.454717 ,0.6514 ,0.0660 ,0
132.239806 ,35.452112 ,0.6514 ,0.0404 ,0
265.198259 ,23.779764 ,0.6514 ,0.2402 ,0
20.495145 ,-2.389915 ,0.6514 ,0.0352 ,0
244.560603 ,24.495424 ,0.6514 ,0.0357 ,0
102.690897 ,17.737605 ,0.6514 ,0.2509 ,0
134.586518 ,3.803256 ,0.6514 ,0.0559 ,0
357.789799 ,7.131269 ,0.6514 ,0.6846 ,0
5.803356 ,4.844858 ,0.6514 ,0.0396 ,0
21.023916 ,0.984723 ,0.6514 ,0.0319 ,0
5.045241 ,-0.672619 ,0.6514 ,0.0494 ,0
329.684191 ,0.731260 ,0.6514 ,0.1146 ,0
347.794848 ,-20.011224 ,0.6514 ,0.0901 ,0
349.492283 ,4.024145 ,0.6514 ,0.1890 ,0
196.661937 ,52.324584 ,0.6514 ,0.1031 ,0
195.402372 ,7.730894 ,0.6514 ,0.0529 ,0
199.468380 ,30.017682 ,0.6514 ,0.1140 ,0
145.198567 ,32.048274 ,0.6514 ,0.0282 ,0
34.049574 ,-3.197983 ,0.6514 ,0.1737 ,0
200.643729 ,12.890769 ,0.6514 ,0.0331 ,0
19.966933 ,10.522413 ,0.6513 ,0.0253 ,0
247.297741 ,24.639963 ,0.6513 ,0.0794 ,0
42.236667 ,-7.113689 ,0.6513 ,0.0510 ,0
205.203014 ,30.323210 ,0.6513 ,0.0640 ,0
217.672860 ,3.246526 ,0.6513 ,0.0286 ,0
159.964665 ,56.733060 ,0.6513 ,0.1925 ,0
228.142277 ,22.782265 ,0.6513 ,0.0302 ,0
161.658748 ,54.159008 ,0.6513 ,0.0263 ,0
246.424995 ,28.907608 ,0.6513 ,0.0695 ,0
33.789183 ,-0.703650 ,0.6513 ,0.1012 ,0
138.682705 ,40.396036 ,0.6513 ,0.0663 ,0
162.542174 ,43.465476 ,0.6513 ,0.0418 ,0
169.323188 ,24.329785 ,0.6513 ,0.0363 ,0
134.450025 ,8.942630 ,0.6513 ,0.0590 ,0
214.625267 ,65.775155 ,0.6513 ,0.0627 ,0
241.994357 ,7.419889 ,0.6513 ,0.0862 ,0
201.211817 ,31.114184 ,0.6513 ,0.0425 ,0
243.883764 ,14.225188 ,0.6513 ,0.0398 ,0
217.994836 ,58.720727 ,0.6513 ,0.0288 ,0
140.231723 ,13.670116 ,0.6513 ,0.0358 ,0
14.610697 ,0.351763 ,0.6513 ,0.1996 ,0
139.404336 ,26.112826 ,0.6513 ,0.0388 ,0
147.765266 ,23.074265 ,0.6513 ,0.0284 ,0
1.244001 ,20.932533 ,0.6513 ,0.0533 ,0
194.722484 ,13.112930 ,0.6513 ,0.1088 ,0
215.513873 ,3.571573 ,0.6513 ,0.0572 ,0
111.112597 ,29.403810 ,0.6513 ,1.1456 ,0
319.988697 ,0.296880 ,0.6513 ,0.0312 ,0
315.965695 ,10.286093 ,0.6513 ,0.6742 ,0
36.080241 ,3.119332 ,0.6513 ,0.0787 ,0
141.477822 ,55.809639 ,0.6512 ,0.0328 ,0
151.304683 ,13.465968 ,0.6512 ,0.1180 ,0
130.378910 ,38.694252 ,0.6512 ,0.0953 ,0
25.138542 ,9.237684 ,0.6512 ,0.0768 ,0
139.813097 ,32.766088 ,0.6512 ,0.0212 ,0
185.450976 ,60.192273 ,0.6512 ,0.0509 ,0
64.012852 ,-0.026526 ,0.6512 ,0.1003 ,0
346.161583 ,7.508425 ,0.6512 ,0.2994 ,0
243.192068 ,12.793664 ,0.6512 ,0.3536 ,0
6.991866 ,18.695250 ,0.6512 ,0.0203 ,0
206.329078 ,16.458762 ,0.6512 ,0.0278 ,0
178.484760 ,1.160651 ,0.6512 ,0.0226 ,0
121.973181 ,19.756578 ,0.6512 ,0.0374 ,0
137.901014 ,28.466869 ,0.6512 ,0.0425 ,0
186.792738 ,14.074787 ,0.6512 ,0.1235 ,0
260.388174 ,27.402271 ,0.6512 ,0.0684 ,0
140.859573 ,48.288467 ,0.6512 ,0.0943 ,0
42.812666 ,-0.348762 ,0.6512 ,0.0345 ,0
316.426585 ,-1.076726 ,0.6512 ,0.0666 ,0
6.455141 ,-1.017697 ,0.6512 ,0.0599 ,0
350.592747 ,28.509658 ,0.6512 ,0.1654 ,0
43.149870 ,-0.164558 ,0.6512 ,0.0310 ,0
204.769805 ,9.999210 ,0.6512 ,0.0449 ,0
358.439939 ,24.834087 ,0.6512 ,0.1347 ,0
145.614969 ,28.451203 ,0.6512 ,0.1105 ,0
76.599063 ,-0.591747 ,0.6512 ,0.5702 ,0
218.126689 ,23.480274 ,0.6512 ,0.1357 ,0
197.621202 ,27.384658 ,0.6512 ,0.0354 ,0
226.566145 ,57.419972 ,0.6512 ,0.0444 ,0
18.769284 ,19.103121 ,0.6512 ,0.1519 ,0
1.611882 ,-3.525833 ,0.6512 ,0.0725 ,0
121.793366 ,25.142122 ,0.6512 ,0.1038 ,0
186.206768 ,41.827727 ,0.6512 ,0.0223 ,0
265.410732 ,25.665845 ,0.6512 ,0.4657 ,0
118.393075 ,9.320959 ,0.6512 ,0.0264 ,0
122.777884 ,37.813560 ,0.6512 ,0.0365 ,0
338.983017 ,12.401277 ,0.6511 ,0.0554 ,0
154.655475 ,3.263604 ,0.6511 ,0.3857 ,0
218.039877 ,40.582022 ,0.6511 ,0.0336 ,0
188.509196 ,9.894547 ,0.6511 ,0.0958 ,0
121.054495 ,8.707679 ,0.6511 ,0.0748 ,0
138.754926 ,20.444653 ,0.6511 ,0.1243 ,0
353.585870 ,14.078675 ,0.6511 ,0.0934 ,0
16.022647 ,-0.301460 ,0.6511 ,0.0372 ,0
158.427291 ,1.226937 ,0.6511 ,0.0506 ,0
17.617430 ,45.607582 ,0.6511 ,0.6969 ,0
147.417572 ,15.039997 ,0.6511 ,0.0278 ,0
